Date and Time,Source,Event ID,Task Category,Process ID,Parent Process ID
11/12/2024 1:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24676,
11/12/2024 1:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11284,
11/12/2024 0:33,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20768,
11/12/2024 0:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17572,
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20768,1340
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),13944,25224
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25224,1340
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27016,1524
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17572,2924
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5128,13356
11/12/2024 0:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24676,1524
11/12/2024 0:26,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4624,
11/12/2024 0:25,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11728,
11/12/2024 0:25,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23280,
11/12/2024 0:25,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4624,1524
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26540,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),340,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24780,
11/12/2024 0:24,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24780,2924
11/12/2024 0:24,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),340,2924
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22736,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),3768,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),1380,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),9056,
11/12/2024 0:24,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24500,
11/12/2024 0:23,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11284,4448
11/12/2024 0:22,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23280,14076
11/12/2024 0:22,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22736,1524
11/12/2024 0:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24000,
11/12/2024 0:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24196,
11/12/2024 0:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24596,
11/12/2024 0:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),25412,
11/12/2024 0:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23560,
11/12/2024 0:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),9364,
11/12/2024 0:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20512,
11/12/2024 0:20,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23560,1340
11/12/2024 0:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),23304,
11/12/2024 0:20,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20512,2924
11/12/2024 0:20,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),22164,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4428,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4236,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),20228,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24832,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),6472,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),6740,
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9364,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),9056,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),3768,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26540,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),1380,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),2652,
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),16684,
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),2652,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),16684,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),25412,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24196,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24596,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),23304,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),24000,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),22164,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4428,2924
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),5192,1340
11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),3604,
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),20228,1524
11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),3604,1524
11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26660,
11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26660,1524
11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11152,
11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11152,1524
11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26680,
11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11956,
11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26680,1524
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),21628,
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11868,
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),6740,14076
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11868,21708
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),4784,
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),12204,21708
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),6472,14076
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),15824,
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),15824,21708
11/12/2024 0:17,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4784,21708
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),3736,
11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),10532,
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),4236,14076
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),12692,
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),10532,21708
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),12692,21708
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),1152,
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),21628,21708
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26180,
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17728,
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),11528,
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),27360,
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26956,
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26488,
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26180,11528
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),11528,1340
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),17728,27360
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),27360,1340
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26956,26488
11/12/2024 0:16,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),2996,
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),26488,2924
11/12/2024 0:16,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),2996,2924
11/12/2024 0:15,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),26476,
11/12/2024 0:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),2320,1524
11/12/2024 0:15,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),15736,
11/12/2024 0:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),1152,1524
11/12/2024 0:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),15736,2924
11/12/2024 0:15,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),17052,
11/12/2024 0:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),3736,1524
11/12/2024 0:15,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),24196,
11/12/2024 0:15,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),18900,
11/12/2024 0:15,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),14308,1340
11/12/2024 0:15,Microsoft-Windows-Sysmon,4,Sysmon service state changed,,
11/12/2024 0:15,Microsoft-Windows-Sysmon,16,Sysmon config state changed,,
